subject,predicate,object,confidence,source_sentence,extractable
http://en.wikipedia.org/wiki/Argentina,Increment:has_class,uses,0.9,Unknown,True
http://en.wikipedia.org/wiki/Cape_Verde,People_by_vocation:has_person,politician,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Publishing:has_time,1921,0.9,Unknown,True
http://en.wikipedia.org/wiki/Buenos_Aires,Relative_time:has_time,1914,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Statement:has_speaker,Scholars,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Activity_start:has_activity,publishing his poems and essays in surrealist literary journals,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Quantified_mass:has_quantity,several,0.9,Unknown,True
http://en.wikipedia.org/wiki/English_studies,Education_teaching:has_time,1955,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Assistance:has_theme,http://en.wikipedia.org/wiki/Jorge_Luis_Borges,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Arriving:has_time,1921,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Expertise:has_theme,Borges himself,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Publishing:has_work,his poems and essays,0.9,Unknown,True
http://en.wikipedia.org/wiki/English_studies,Education_teaching:has_institution,University of Buenos Aires,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Attention:has_theme,international,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Objective_influence:has_theme,Borges's works,0.9,Unknown,True
http://en.wikipedia.org/wiki/English_studies,Education_teaching:has_teacher,http://en.wikipedia.org/wiki/Jorge_Luis_Borges,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Duration_description:has_theme,stories,0.9,Unknown,True
http://en.wikipedia.org/wiki/New_York_Public_Library,Receiving:has_time,1961,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Origin:has_theme,Latin,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Appointing:has_time,1955,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Text:has_text,http://en.wikipedia.org/wiki/The_Aleph_(short_story),0.9,Unknown,True
http://en.wikipedia.org/wiki/Buenos_Aires,Relative_time:has_theme,moved with his family to Switzerland in 1914,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Being_employed:has_employee,http://en.wikipedia.org/wiki/Jorge_Luis_Borges,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Origin:has_entity,literature,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Activity_start:has_time,1921,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Motion:has_time,1914,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Win_prize:has_prize,http://en.wikipedia.org/wiki/Jerusalem_Prize,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Political_locales:has_theme,international,0.9,Unknown,True
http://en.wikipedia.org/wiki/Argentina,Categorization:has_time,1986,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Being_necessary:has_theme,citation,0.9,Unknown,True
http://en.wikipedia.org/wiki/Spanish_language,Importance:has_time,1986,0.9,Unknown,True
http://en.wikipedia.org/wiki/New_York_Public_Library,Receiving:has_theme,"first International Formentor Prize, which he shared with Samuel Beckett",0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Appointing:has_theme,http://en.wikipedia.org/wiki/Jorge_Luis_Borges,0.9,Unknown,True
http://en.wikipedia.org/wiki/Spanish_language,Foreign_or_domestic_country:has_time,1986,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Education_teaching:has_teacher,http://en.wikipedia.org/wiki/Collège_Calvin,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Text:has_time,1921,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Text:has_text,essays,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Intentionally_create:has_theme,innovative literary symbols,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Text:has_text,journals,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Publishing:has_theme,surrealist literary journals,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Publishing:has_time,1960s,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Becoming:has_time,age of 55,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Assistance:has_theme,his progressive blindness,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Explaining_the_facts:has_theme,collections of short stories,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Education_teaching:has_location,where,0.9,Unknown,True
http://en.wikipedia.org/wiki/Argentina,Increment:has_class,people,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Fields:has_theme,literature,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Assistance:has_goal,create innovative literary symbols through imagination,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Becoming:has_theme,completely blind,0.9,Unknown,True
http://en.wikipedia.org/wiki/Buenos_Aires,Kinship:has_theme,http://en.wikipedia.org/wiki/Jorge_Luis_Borges,0.9,Unknown,True
http://en.wikipedia.org/wiki/Spain,Inclusion:has_location,http://en.wikipedia.org/wiki/Europe,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Aleph_(short_story_collection),Objective_influence:has_degree,major,0.9,Unknown,True
http://en.wikipedia.org/wiki/Jorge_Luis_Borges,Motion:has_theme,his family,0.9,Unknown,True
