subject,predicate,object,confidence,source_sentence,extractable
http://en.wikipedia.org/wiki/Shadow_and_Act,Leadership:has_theme,school,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Ellison,Fame:has_reason,"his novel Invisible Man, which won the National Book Award in 1953",0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Possession:has_time,1916,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Experiencer_focus:has_theme,literature,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Death:has_theme,firstborn Alfred,0.9,Unknown,True
http://en.wikipedia.org/wiki/Alto_saxophone,Expensiveness:has_goods,lessons,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Ellison,Being_named:has_theme,after Ralph Waldo Emerson,0.9,Unknown,True
http://en.wikipedia.org/wiki/Alto_saxophone,Being_employed:has_employee,Ralph,0.9,Unknown,True
http://en.wikipedia.org/wiki/Shadow_and_Act,Death:has_time,after work-related injury and a failed operation,0.9,Unknown,True
http://en.wikipedia.org/wiki/Shadow_and_Act,Motion:has_time,1921,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Ordinal_numbers:has_time,1916,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Businesses:has_time,1916,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Ellison,Being_born:has_location,"Oklahoma City, Oklahoma",0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Successful_action:has_time,1916,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Ordinal_numbers:has_theme,three sons,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Text:has_theme,Juneteenth,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_New_York_Times_Best_Seller_list,Opinion:has_opinion,"that "" my brother and I would have a better chance of reaching manhood if we grew up in the north",0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Ellison,Kinship:has_theme,Ellison's mother,0.9,Unknown,True
http://en.wikipedia.org/wiki/Shadow_and_Act,Leadership:has_leader,bandmaster,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Ellison,Kinship:has_time,1921,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Cardinal_numbers:has_entity,sons,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_New_York_Times_Best_Seller_list,Being_born:has_person,younger brother Herbert Maurice (or Millsap),0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Text:has_time,1913,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Businesses:has_business,operation,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Ellison,Transition_to_state:has_location,north,0.9,Unknown,True
http://en.wikipedia.org/wiki/Shadow_and_Act,Death:has_theme,"Lewis Alfred Ellison, a small-business owner and a construction foreman",0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Part_orientational:has_theme,north,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Proportional_quantity:has_theme,chance of reaching manhood,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Being_born:has_time,1916,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Death:has_time,infancy,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Temporal_collocation:has_theme,she did not find a job and her brother lost his,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Kinship:has_theme,brother,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Aggregate:has_theme,"political, social, and critical essays",0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Becoming_aware:has_theme,Ralph,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Businesses:has_theme,failed,0.9,Unknown,True
http://en.wikipedia.org/wiki/Alto_saxophone,People_by_age:has_person,youth,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Ellison,Kinship:has_theme,brother,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Being_born:has_person,Alfred,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Origin:has_entity,writer,0.9,Unknown,True
http://en.wikipedia.org/wiki/Shadow_and_Act,Receiving:has_theme,free lessons for playing trumpet and alto saxophone,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Kinship:has_time,1916,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Experiencer_obj:has_time,1913,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Text:has_text,essays,0.9,Unknown,True
http://en.wikipedia.org/wiki/Alto_saxophone,Assistance:has_goal,family support,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Publishing:has_time,after being assembled from voluminous notes Ellison left upon his death,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Relative_time:has_time,1916,0.9,Unknown,True
http://en.wikipedia.org/wiki/Alto_saxophone,Kinship:has_theme,father,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Name_conferral:has_entity,http://en.wikipedia.org/wiki/Ralph_Ellison,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Text:has_time,1964,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_New_York_Times_Best_Seller_list,Age:has_time,1916,0.9,Unknown,True
http://en.wikipedia.org/wiki/Alto_saxophone,Preliminaries:has_theme,playing trumpet and alto saxophone,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Temporal_collocation:has_theme,"Ellison's mother and her children moved to Gary, Indiana, where she had a brother",0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Kinship:has_theme,mother,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Becoming_aware:has_state,as an adult,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Ellison,Fame:has_time,1913,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Becoming_aware:has_time,later,0.9,Unknown,True
http://en.wikipedia.org/wiki/National_Book_Award,Building:has_theme,posthumous novel,0.9,Unknown,True
http://en.wikipedia.org/wiki/Shadow_and_Act,Arriving:has_goal,manhood,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ralph_Waldo_Emerson,Becoming_aware:has_theme,that his father had hoped he would grow up to be a poet,0.9,Unknown,True
