subject,predicate,object,confidence,source_sentence,extractable
http://en.wikipedia.org/wiki/Rugby_union,Fields:has_theme,crime fiction,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Inclusion:has_theme,his works,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Giving:has_theme,"his baptism entry in the register of St Mary's Cathedral, Edinburgh",0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Evidence:has_theme,"that ""Conan"" is part of a compound surname rather than a middle name",0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Intentionally_create:has_purpose,"Study in Scarlet, the first of four novels and fifty-six short stories about Holmes and Dr. Watson",0.9,Unknown,True
http://en.wikipedia.org/wiki/Scarlets,Ordinal_numbers:has_item,first,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Text:has_text,poetry,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Text_creation:has_text,text,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Being_named:has_theme,given names,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Time_vector:has_theme,Shortly,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Appointing:has_theme,Michael Conan,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Being_born:has_location,"11 Picardy Place, Edinburgh, Scotland",0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Baker_Street_Journal,Statement:has_speaker,"Steven Doyle, publisher of The Baker Street Journal",0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Part_whole:has_theme,compound surname,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Relative_time:has_theme,short stories,0.9,Unknown,True
http://en.wikipedia.org/wiki/Scarlets,Text:has_text,novels,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Text:has_theme,Sherlock Holmes,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Being_named:has_entity,Arthur's,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Performing_arts:has_theme,plays,0.9,Unknown,True
http://en.wikipedia.org/wiki/Napoleonic_era,Member_of_military:has_person,Brigadier Gerard,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Using:has_role,as a sort of surname,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Membership:has_member,member,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Duration_description:has_theme,stories,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Activity_start:has_activity,using Conan as a sort of surname,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Expertise:has_theme,writer,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Becoming_aware:has_state,drifting at sea with no crew member aboard,0.9,Unknown,True
http://en.wikipedia.org/wiki/Library_of_Congress,Communicate_categorization:has_item,Doyle,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Intentionally_create:has_theme,character Sherlock Holmes,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Text:has_text,stories,0.9,Unknown,True
http://en.wikipedia.org/wiki/Scarlets,Duration_description:has_theme,stories,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Part_whole:has_theme,Conan,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Being_named:has_theme,simply'Dog ,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Subjective_influence:has_time,often,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Baker_Street_Journal,Statement:has_message,Conan was Arthur's middle name,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Frequency:has_event,"referred to as ""Sir Arthur Conan Doyle"" or ""Conan Doyle",0.9,Unknown,True
http://en.wikipedia.org/wiki/Library_of_Congress,Communicate_categorization:has_category,alone as his surname,0.9,Unknown,True
http://en.wikipedia.org/wiki/Library_of_Congress,Communicate_categorization:has_theme,catalogues of the British Library and the Library of Congress,0.9,Unknown,True
http://en.wikipedia.org/wiki/Scarlets,Ordinal_numbers:has_theme,four novels and fifty-six short stories about Holmes and Dr. Watson,0.9,Unknown,True
http://en.wikipedia.org/wiki/Scarlets,Duration_description:has_theme,fifty-six,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Becoming_aware:has_theme,brigantine Mary Celeste,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Giving:has_theme,Arthur Ignatius Conan,0.9,Unknown,True
http://en.wikipedia.org/wiki/Rugby_union,Inclusion:has_theme,"fantasy and science fiction stories about Professor Challenger, and humorous stories about the Napoleonic soldier Brigadier Gerard, as well as plays, romances, poetry, non-fiction, and historical novels",0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Subjective_influence:has_behavior,"as ""Sir Arthur Conan Doyle"" or ""Conan Doyle ",0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Intentionally_create:has_time,1887,0.9,Unknown,True
http://en.wikipedia.org/wiki/Arthur_Conan_Doyle,Time_vector:has_event,he began using Conan as a sort of surname,0.9,Unknown,True
