subject,predicate,object,confidence,source_sentence,extractable
http://en.wikipedia.org/wiki/Lord_Byron,Hostile_encounter:has_theme,"Ottoman Empire, for which Greeks revere him as a folk hero",0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Visiting:has_entity,his friend and fellow poet Percy Bysshe Shelley,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Text:has_location,http://en.wikipedia.org/wiki/Hebrew_Melodies,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Judgment:has_theme,http://en.wikipedia.org/wiki/Ancient_Greece,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Labor_product:has_theme,works,0.9,Unknown,True
http://en.wikipedia.org/wiki/England,Arriving:has_theme,who,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Travel:has_theme,extensively in Europe,0.9,Unknown,True
http://en.wikipedia.org/wiki/Greek_War_of_Independence,Becoming_a_member:has_time,Later in life,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Documents:has_document,Lord Byron,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Trinity_College,_Cambridge",Education_teaching:has_location,http://en.wikipedia.org/wiki/Europe,0.9,Unknown,True
http://en.wikipedia.org/wiki/Italy,Fleeing:has_theme,http://en.wikipedia.org/wiki/England,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_Kingdom,Be_subset_of:has_theme,greatest British poets,0.9,Unknown,True
http://en.wikipedia.org/wiki/Aberdeenshire,Sole_instance:has_type,child of Captain John 'Jack' Byron,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Trinity_College,_Cambridge",Education_teaching:has_institution,"Trinity College, Cambridge",0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Increment:has_class,uses,0.9,Unknown,True
http://en.wikipedia.org/wiki/Greek_War_of_Independence,Becoming_a_member:has_theme,http://en.wikipedia.org/wiki/Lord_Byron,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Personal_relationship:has_theme,Captain John 'Jack' Byron,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Trinity_College,_Cambridge",Death:has_theme,leading a campaign in 1824,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,People_by_age:has_theme,"Captain John 'Jack'Byron and his second wife, Catherine Gordon (of the Clan Gordon )",0.9,Unknown,True
http://en.wikipedia.org/wiki/Greek_War_of_Independence,Come_down_with:has_time,after the first and second sieges of Missolonghi,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,People_by_age:has_theme,only,0.9,Unknown,True
http://en.wikipedia.org/wiki/Midlands,Kinship:has_location,http://en.wikipedia.org/wiki/England,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Personal_relationship:has_location,http://en.wikipedia.org/wiki/Aberdeenshire,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Kinship:has_theme,father,0.9,Unknown,True
http://en.wikipedia.org/wiki/Hebrew_Melodies,Be_subset_of:has_theme,his best-known works,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_Kingdom,Be_subset_of:has_theme,http://en.wikipedia.org/wiki/Lord_Byron,0.9,Unknown,True
http://en.wikipedia.org/wiki/Greek_War_of_Independence,Come_down_with:has_theme,fever,0.9,Unknown,True
http://en.wikipedia.org/wiki/Italy,Fleeing:has_theme,http://en.wikipedia.org/wiki/Lord_Byron,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Importance:has_theme,figures of the Romantic movement,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_Kingdom,Categorization:has_item,http://en.wikipedia.org/wiki/Lord_Byron,0.9,Unknown,True
http://en.wikipedia.org/wiki/Hebrew_Melodies,Duration_description:has_theme,lyrics,0.9,Unknown,True
http://en.wikipedia.org/wiki/Hebrew_Melodies,Becoming:has_entity,many of his shorter lyrics in Hebrew Melodies,0.9,Unknown,True
http://en.wikipedia.org/wiki/Hebrew_Melodies,Becoming:has_theme,popular,0.9,Unknown,True
http://en.wikipedia.org/wiki/Greek_War_of_Independence,Age:has_age,36,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Judgment:has_role,as a folk hero,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Increment:has_class,holders,0.9,Unknown,True
http://en.wikipedia.org/wiki/Greek_War_of_Independence,Text_creation:has_text,His land holdings,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Trinity_College,_Cambridge",Death:has_theme,http://en.wikipedia.org/wiki/Lord_Byron,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Reference_text:has_theme,Byron (disambiguation) and George Byron (disambiguation,0.9,Unknown,True
http://en.wikipedia.org/wiki/Hebrew_Melodies,Quantified_mass:has_theme,his shorter lyrics in Hebrew Melodies,0.9,Unknown,True
http://en.wikipedia.org/wiki/Lord_Byron,Kinship:has_location,http://en.wikipedia.org/wiki/London,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Trinity_College,_Cambridge",Residence:has_location,"Italy, in Venice, Ravenna, Pisa and Genoa",0.9,Unknown,True
