subject,predicate,object,confidence,source_sentence,extractable
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Text:has_theme,Harper's,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Emotion_directed:has_theme,registering for the class,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Inclusion:has_theme,her private life,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,Personal_relationship:has_theme,Alfred Muller Sexton II,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,Personal_relationship:has_theme,husband,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,Being_born:has_time,1901,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,State_continue:has_state,together,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Ordinal_numbers:has_time,1953,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Ordinal_numbers:has_type,manic episode,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Medical_professionals:has_time,1955,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,Reference_text:has_time,1928,0.9,Unknown,True
http://en.wikipedia.org/wiki/Linda_Gray_Sexton,Eventive_affecting:has_entity,Poetry Sexton,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Rape:has_theme,whom,0.9,Unknown,True
http://en.wikipedia.org/wiki/American_poetry,Kinship:has_time,1923,0.9,Unknown,True
http://en.wikipedia.org/wiki/Linda_Gray_Sexton,Eventive_affecting:has_event,severe bipolar disorder,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Cotheme:has_theme,http://en.wikipedia.org/wiki/Linda_Gray_Sexton,0.9,Unknown,True
http://en.wikipedia.org/wiki/American_poetry,Origin:has_theme,http://en.wikipedia.org/wiki/United_States,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Request:has_addressee,friend,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Personal_relationship:has_theme,friend,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,State_continue:has_theme,until 1973,0.9,Unknown,True
http://en.wikipedia.org/wiki/Boston_University,Education_teaching:has_time,later,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Becoming:has_time,1955,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Event:has_event,her first manic episode,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,Kinship:has_theme,children,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,Text:has_location,http://en.wikipedia.org/wiki/United_States,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,Personal_relationship:has_time,"August 16, 1948",0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Cotheme:has_goal,first session,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Hostile_encounter:has_theme,bipolar disorder,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Temporal_collocation:has_theme,1954,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Time_vector:has_event,"Her second child, Joyce Ladd Sexton, was born",0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Make_acquaintance:has_theme,http://en.wikipedia.org/wiki/Anne_Sexton,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Ordinal_numbers:has_time,1954,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Hostile_encounter:has_theme,http://en.wikipedia.org/wiki/Anne_Sexton,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Communication_manner:has_speaker,singer,0.9,Unknown,True
http://en.wikipedia.org/wiki/Anne_Sexton,State_continue:has_time,1948,0.9,Unknown,True
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Buildings:has_theme,Glenside,0.9,Unknown,True
http://en.wikipedia.org/wiki/Linda_Gray_Sexton,Feeling:has_evaluation,"great trepidation about registering for the class, asking a friend to make the phone call and accompany her to the first session",0.9,Unknown,True
